content;label
"Vreemd; tijdens de verkiezingscampagnes hadden we eigenlijk maar 1 probleem: asiel en migratie.  Nu blijkt ineens dat er ook echte problemen zijn, zoals dat woningen en bedrijven niet meer kunnen worden aangesloten op het stroomnet en dat we veel te afhankelijk zijn van de VS, qua ict.  # politiek   # asiel   # DigiD   # Microsoft   # VS   # Trump   # VVD   # PVV   # BBB   # FvD   # D66   # CDA";
"Moet klimaatbeleid op lager pitje? Kamer steggelt over aansluitstop 
 https:// lemy.nl/post/3621029";
"Kabinet wil reiziger in de zomer onbeperkt met ov laten reizen voor 49 euro per maand 
 https:// lemy.nl/post/3620817";
Politiek in de Pret  Hallo, jonge avonturiers! 👋 Ik ben Schildje de Schildpad en vandaag gaan we samen op een reis door de tijd. We gaan het hebben over een heel spannend onderwerp: Politiek in de Pret! Als we het ove... 🌞 Leer verder:  https:// leeralles.nl/politiek-in-de-pr et/?feed_id=22875   # POLITIEK   # PRET https:// leeralles.nl/politiek-in-de-pr et/?feed_id=22875;
"FvD ondanks grote winst gemeenteverkiezingen nergens aan de knoppen 
 https:// lemy.nl/post/3619683";
"Een reminder, een nieuw wetsvoorstel wordt weer besproken in de Tweede Kamer, een minderheidskabinet zal daarbij per definitie op zoek moeten naar steun voor het voorstel, eventueel met amendementen en dergelijke. Dat Jetten aankondigt dat dit gaat gebeuren is volstrekt normaal en begrijpelijk. Toch doen velen, vooral ter linkerzijde, er erg opgewonden over. We gaan er ""gewoon"" democratisch het debat over voeren, geen reden voor ophef. https:// nos.nl/artikel/2611537-premier -jetten-binnen-twee-weken-nieuwe-wetsvoorstellen-asiel # asiel   # jetten   # politiek";
“Wat ik wil zeggen: nieuws dat u wilt lezen – en dat u het wilt lezen is een belangrijke maatstaf voor ons, de media – is wat er bij wijze van spreken bij u om de hoek gebeurt. Dus goedkopere benzine in Duitsland, dat vakantievliegtuig en daarmee die oorlog. Maar niet de ergste humanitaire crisis in de wereld, die de oorlog in Soedan heeft geproduceerd.“ En niet de genocide in Gaza of de oorlog in Oekraïne. Carolien Roelants in  @ nrc_nl  : https://www. nrc.nl/nieuws/2026/04/21/het-n ieuws-dat-u-wilt-lezen-is-wat-er-bij-u-om-de-hoek-gebeurt-a4926022?gift_token=4926022~1777462102~62_9D3PFQPagJUNPoELZBw~2fIyW1fNlRlzhf_reS_nsZF1WpojJK0RF4OhLQVbdcA # politiek;
Gezien? Gehoord? Gisteren tv: Eric Smit heeft platform Firewall opgezet > om te voorkomen dat Digid in usa-handen valt Net ingeschreven voor nieuwsbrief, 'n bedrag bijgedragen, alle beetjes... Ik ben blij met m'n mastodon, pixelfed, peertube, Vivaldi etc omdat op mezelf zijn ipv als een dolle achter usa blijven gaan m'n credo is aub boosten ipv liken😉 # firewall   # VeiligInternet   # Digid   # nieuws   # politiek   account Eric 👇 Eric Smit  @ EricChrSmit 10k volgers  https://www. thefirewall.eu/;
"PVV-Europarlementariër scheldt afgesplitst PVV-Kamerlid uit voor 'ondankbaar secreet' 
 https:// lemy.nl/post/3618747";
"Premier Jetten na weggestemde asielwet: ‘D66-senatoren hebben zich netjes gehouden aan coalitieakkoord’ 
 https:// lemy.nl/post/3618449";
Wie wordt de Baas? Politiek voor Jou!  Wat is Politiek? 🤔 Hallo, allemaal! Ik ben Waffel, de vrolijke hond die je alles gaat vertellen over politiek! Maar wat is dat eigenlijk? Nou, politiek is een beetje zoals een spelletje, maar dan ... 🌞 Leer verder:  https:// leeralles.nl/wie-wordt-de-baas -politiek-voor-jou/?feed_id=22867   # BAAS   # JOU   # POLITIEK   # VOOR   # WIE   # WORDT;
"Jetten spreekt over 'sabotage door PVV' na mislukte asielwet, 'binnen twee weken nieuwe maatregelen' 
 https:// lemy.nl/post/3618396";
"Hoe wordt de pijn verzacht? Volg hier het debat over energiemaatregelen kabinet 
 https:// lemy.nl/post/3618388";
"Energiedebat: oppositie werkt aan deal met kabinet over goedkoper reizen met ov 
 https:// lemy.nl/post/3618201";
📰 Eerste Kamerlid van onbekende partij OPNL had cruciale stem tegen asielwet: 'Jetten belde me' https:// nieuwsjunkies.nl/artikel/1D8k 🕤 09:37 | NPO Radio 1 🔸  # Asielwet   # Onafhankelijk   # Kamerlid   # Politiek   # NL;
Meerderheid Kamer wil beheer DigiD bij Solvinity weghalen bij Amerikaanse overname nos.nl/l/2611503 Volgens GroenLinks-PvdA kan er nog dit jaar gehandeld worden en is die keuze aan de politiek. # privacy   # digid   # overheid   # politiek Hoge ambtenaar Pieter van Oordt waarschuwt voor overname DigiD Pieter van Oordt is ambtenaar van Binnenlandse Zaken en heeft de openbaarheid gezocht omdat hij zich ernstig zorgen maakt over de mogelijke Amerikaanse overname van het bedrijf dat DigiD beheert. Daar zijn al enige tijd zorgen over, ook in de Tweede Kamer, maar dat heeft nog niet geleid tot een oplossing. Wat moet er gebeuren om de privacygevoelige data goed te blijven beschermen? Van Oordt vertelt meer in NOS Met het Oog op Morgen. nporadio1.nl/nieuws/achtergron…;
📰 Partijen teleurgesteld over sneuvelen asielwet: 'een blamage' en 'diep triest' https:// nieuwsjunkies.nl/artikel/1D7f 🕡 06:20 | NPO Radio 1 🔸  # Asielwet   # Blamage   # Schade   # Politiek;
"D66, VVD en CDA leren twee harde lessen bij fiasco in Eerste Kamer: dit is waarom 
 https:// lemy.nl/post/3613846";
"Utrecht krijgt aansluitstop door overbelast stroomnetwerk, kabinet komt met crisisaanpak 
 https:// lemy.nl/post/3613836";
"Elektrisch rijden voor 150 euro per maand? ‘Denk dat veel mensen daar gelukkig van worden’ 
 https:// lemy.nl/post/3613140";
"Kamer eist dat Toeslagen-zzp’ers tóch niet beboet worden 
 https:// lemy.nl/post/3612892";
"Strenge wet van Faber ligt in de prullenbak, maar via achterdeurtje wordt streng asielbeleid alsnog geregeld 
 https:// lemy.nl/post/3612787";
"Tweede Kamer wil af van bindend studieadvies 
 https:// lemy.nl/post/3612554";
"Ophokplicht pluimvee opgeheven, behalve in Gelderse Vallei 
 https:// lemy.nl/post/3612371";
"""En Wilders? Die krijgt op een merkwaardige manier alsnog zijn zin. Vakkundig heeft hij voor de zoveelste keer zijn eigen beleid gesaboteerd. (...). En daarmee, zo zal hij hopen, zijn toch al zeer lange politieke leven nog wat verder verlengd. Gemeten naar klassieke maatstaven van politiek succes is hij een beroerd politicus; hij is met 10.038 dagen het langstzittende Kamerlid maar loodste geen wet door het parlement."" # Pluche   # Politiek   # Wilders   # Asielwet https://www. groene.nl/artikel/waarom-geert -wilders-zijn-eigen-asielwetten-saboteert";
Lees tip ->  Eerste Kamer verwerpt Asielnoodmaatregelenwet | De Eerste Kamer verwerpt de Asielnoodmaatregelenwet en de strafbaarstelling, maar voert tweestatusstelsel in. |  # asielnoodmaatregelenwet   # politiek   # asielbeleid   # AndreavanLangen   # BBB   # EersteKamer   # tweestatusstelsel  |  https:// hbpmedia.nl/eerste-kamer-verwe rpt-asielnoodmaatregelenwet/;
"# politiek   # asiel   Het CDA gaat nog spijt krijgen als haren op hun hoofd dat ze zich de portefeuille met asiel in de maag hebben laten splitsen. Ik zei het direct al, misteaka to maka. Maar dit is typisch voor ""goed bestuur"" Christenen in de politiek die denken dat je hiervoor in het hiernamaals wel beloond zult worden.";
Eerste Kamer tegen veelbesproken asielwet, minister spreekt van 'politieke sabotage' https:// nos.nl/artikel/2611423-eerste- kamer-tegen-veelbesproken-asielwet-minister-spreekt-van-politieke-sabotage 'De Eerste Kamer heeft niet ingestemd met de asielnoodmaatregelenwet, maar wel met de invoering van een tweestatusstelsel. De asielnoodmaatregelenwet werd weggestemd nadat een versoepeling kort daarvoor geen meerderheid had gekregen.' # politiek   # asiel;
Eerste Kamer stemt strenge asielwet weg | Nieuws | De Stentor.nl # politiek   https://www. destentor.nl/politiek/eerste-k amer-stemt-strenge-asielwet-weg~a07a5e4f/;
"Eerste Kamer stemt tegen strenge asielwet, aanpassing illegaliteit niet aangenomen 
 https:// lemy.nl/post/3611167";
"Eerste Kamer stemt strenge asielwet weg 
 https:// lemy.nl/post/3611164";
📰 Mensenrechtenhof: overheid hoefde MH17-stukken niet te delen https:// nieuwsjunkies.nl/artikel/1D1S 🕛 11:53 | NOS Nieuws 🔸  # MH17   # Mensenrechten   # Politiek   # Overheid;
Wie zijn partij DNA noemt, moet niet raar opkijken voor racist uitgemaakt te worden (en doet het er waarschijnlijk om). # politiek;
"Ruben L. Oppenheimer op 21 april 2026 - ""Ruben L. Oppenheimer""  # oppenheimer   # spotprent   # politiek   # oppenheimer";
/2  De vraag is natuurlijk hoeveel sociaal media berichten met  # DNA  gemeld gaan worden als ze niet gaan over  # Desoxyribonucleïnezuur   ...😇 # Politiek;
"D-day rond asielwetten: kan kabinet tóch een meerderheid krijgen? 
 https:// lemy.nl/post/3609734";
Voordeel van die nieuwe naam van Groep Markuszower is toch wel dat die naam op social media zal leiden tot veel blokkades bij gebruik van de naam als hashtag. 😀 /2 # politiek;
📰 Spannende dag voor politiek Den Haag: gaan asielwetten het halen of niet? https:// nieuwsjunkies.nl/artikel/1CZX 🕡 06:36 | NOS Nieuws 🔸  # PVV   # Asielwet   # DenHaag   # Debat   # Politiek;
Dit maakt op niet mis te verstane wijze duidelijk, dat er veel te weinig aandacht voor dit onderwerp is. # politiek   # rechtsextremisme   # christenfundamentalisme   # femicide Artsen schrikken van proef die aantal wurgingen in kaart brengt: ‘Echt heel veel’ https://www. ad.nl/binnenland/artsen-schrik ken-van-proef-die-aantal-wurgingen-in-kaart-brengt-echt-heel-veel~afffc6e4/;
📰 Jaarrapport 2025 – Urgente oproep aan staten: sta op tegen gevaarlijke nieuwe wereldorde https:// nieuwsjunkies.nl/artikel/1CZx 🕐 01:01 | Amnesty 🔸  # Amnesty   # Wereldorde   # Politiek;
Als je denkt dat je alles hebt gehad: # DePuinhopenVanRechts   # politiek https://www. destentor.nl/politiek/rita-ver donk-en-opgestapte-pvv-leden-slaan-de-handen-ineen-met-nieuwe-partij~ad27c15c1/;
"Het kabinet houdt vol: niemand wordt hier rijker van de torenhoge brandstofprijzen 
 https:// lemy.nl/post/3606362";
"PVV-afsplitser Markuszower begint nieuwe partij, samen met Rita Verdonk 
 https:// lemy.nl/post/3606212";
"Groep Markuszower begint nieuwe partij, Rita Verdonk sluit zich aan 
 https:// lemy.nl/post/3605936";
@ Kletskous   @ barbarakathmann   # Foto ’s van personen hebben  # portretrechten . Wellicht dat de  # politiek  dit ook voor stemmen kan vastleggen. Waar eindigt dit? Kan een bedrijf mij zomaar  # digitaal  kopiëren? #;
"Tweede Kamer wil af van DigiD-contract bij Amerikaanse overname 
 https:// lemy.nl/post/3605227";
"In de kleine lettertjes meldt het kabinet waarom het (nog) geen grote ingrepen wil 
 https:// lemy.nl/post/3605008";
📰 Fons Lambie over de belangrijkste maatregelen van het kabinet https:// nieuwsjunkies.nl/artikel/1CXj 🕟 16:27 | RTL Nieuws 🔸  # Oorlog   # MiddenOosten   # Kabinet   # Politiek;
"Kilometervergoeding omhoog, motorrijtuigenbelasting omlaag: dit zijn de energiemaatregelen van het kabinet 
 https:// lemy.nl/post/3602055";
"Kabinet komt met energiemaatregelen van 967 miljoen: reiskostenvergoeding omhoog, geen wegenbelasting voor vrachtwagens 
 https:// lemy.nl/post/3601955";
"""Pearl en Robin moeten aan elkaar wennen tijdens samenwonen: 'Ruzies zijn nooit van lange duur'"" via RTL Nieuws https://www. rtl.nl/boulevard/video/video/f eca775e-c54d-4bd9-8b7a-0df8d2719607/pearl-en-robin-moeten-aan-elkaar-wennen # nieuws   # rtlnieuws";
"""Grand Prix van Turkije, die Max Verstappen nog nooit won, keert ook terug op Formule 1-kalender in 2027"" via AD https://www. ad.nl/formule-1/grand-prix-van -turkije-die-max-verstappen-nog-nooit-won-keert-ook-terug-op-formule-1-kalender-in-2027~ae46a3c4/ # nieuws   # algemeendagblad   # sportnieuws";
Deventer team Run for Cancer in actie tijdens Roparun https://www. salland1.nl/deventer-team-run- for-cancer-in-actie-tijdens-roparun/ # deventer   # Deventer   # Salland   # Roparun   # Nieuws;
Bad boy van het comedycircuit verkoopt na jarenlang zwoegen de Ziggo Dome uit  Critici vinden hem een fluim zonder enig talent. Het publiek loopt met hem weg. Comedian Matt Rife verkoopt met gemak de Ziggo Dome uit met zijn onemanshow.  https:// fd.nl/samenleving/1594171/bad- boy-van-het-comedycircuit-verkoopt-na-jarenlang-zwoegen-de-ziggo-dome-uit   # nieuws   # FD   # FinancieeleDagblad;
Eigenbelang regeert, het klimaat profiteert (en waarom Trump misschien toch een Nobelprijs verdient)  Ouderwets eigenbelang is een belangrijke motivator voor energietransitie, meer dan groene idealen. Niet-fossiele energie is zuinig, goedkoop en maakt ons onafhankelijk van oliestaten en mondiale transportlijnen.  https:// fd.nl/samenleving/1594067/eige nbelang-regeert-het-klimaat-profiteert-en-waarom-trump-misschien-toch-een-nobelprijs-verdient   # nieuws   # FD   # FinancieeleDagblad;
"""Video | Peuter besluit te gaan spelen tijdens persmoment Trump"" via NU.nl https://www. nu.nl/325959/video/peuter-besl uit-te-gaan-spelen-tijdens-persmoment-trump.html # nieuws   # nu .nl";
Podcast De Dag: Nasrah Habiballah over haar afscheid uit Israël Nasrah Habiballah neemt na 3,5 jaar afscheid als correspondent voor Israël en de Palestijnse gebieden. Drieëneenhalf jaar die bijna geheel in het teken stonden van oorlog. In de podcast blikt ze terug. Deze aflevering van De Dag kun je beluisteren via NPO Luister en alle andere podcastkanalen. Bevalt het? Vergeet je dan niet te abonneren! Nasrah heeft naar eigen zeggen gemengd... https:// nos.nl/l/2611825   # nieuws   # nos   # binnenland;
24/4 in Nieuwsuur: EU-top met Golfstaten • Gokken op alles Europese leiders spreken met Golfstaten De oorlog in het Midden-Oosten drukt een grote stempel op de EU-top die nu op Cyprus plaatsvindt. Meerdere EU-bijeenkomsten gingen daar de afgelopen tijd vanwege veiligheidsrisico's niet door. Een Britse militaire basis op het eiland werd begin vorige maand getroffen door een drone, waarschijnlijk vanuit Libanon afgeschoten door Hezbollah, ee... https:// nos.nl/l/2611824   # nieuws   # nos   # binnenland;
Hoge korting op treinreis bij wegwerkzaamheden blijkt groot succes in Zeeland Een experiment van de NS met hoge korting op een traject waar wegwerkzaamheden van kracht waren, is een groot succes gebleken. De Zeeuwse Vlaketunnel was anderhalve week dicht en als reactie pakten mensen massaal de trein. https://www. nu.nl/economie/6393683/hoge-ko rting-op-treinreis-bij-wegwerkzaamheden-blijkt-groot-succes-in-zeeland.html   # nieuws   # nunl   # economie;
"""Podcast De Dag: Nasrah Habiballah over haar afscheid uit Israël"" via NOS https:// nos.nl/l/2611825 # nieuws   # nos";
"""Hoge korting op treinreis bij wegwerkzaamheden blijkt groot succes in Zeeland"" via NU.nl https://www. nu.nl/economie/6393683/hoge-ko rting-op-treinreis-bij-wegwerkzaamheden-blijkt-groot-succes-in-zeeland.html # nieuws   # nu .nl";
"""China zet ‘panda-diplomatie’ in: vlak voor bezoek Trump krijgt dierentuin Atlanta twee reuzenpanda’s"" via AD https://www. ad.nl/buitenland/china-zet-pan da-diplomatie-in-vlak-voor-bezoek-trump-krijgt-dierentuin-atlanta-twee-reuzenpandas~a032dc49/ # nieuws   # algemeendagblad";
"""Van Dik Hout laatste naam op line-up Bevrijdingsfestival Utrecht"" via RTL Nieuws https://www. rtl.nl/boulevard/artikel/55941 90/van-dik-hout-laatste-naam-op-line-bevrijdingsfestival-utrecht # nieuws   # rtlnieuws";
"""Minister werkt aan fatbike-aanpak, maar moet definitieprobleem nog tackelen "" via NOS https:// nos.nl/l/2611823 # nieuws   # nos";
AI stuwt durfkapitaal wereldwijd naar hoogste punt in vier jaar tijd  Vorig jaar was bijna een derde van de durfkapitaalinvesteringen gelieerd aan AI. In 2022 lag dat aandeel nog op 2%.  https:// fd.nl/bedrijfsleven/1594318/ai -stuwt-durfkapitaal-wereldwijd-naar-hoogste-punt-in-vier-jaar-tijd   # nieuws   # FD   # FinancieeleDagblad;
